"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"579","RT @jmiguelin: Hoy fue noche de @SantoTacoGuate. Deliciosos. #MiercolesDeGanarSeguidores #traficogt https://t.co/t0gxnQWo1B",FALSE,0,NA,2019-10-17 03:28:20,FALSE,NA,"1184672467023007744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UnaBehar",2,TRUE,FALSE,NA,NA
"580","RT @jmiguelin: Hoy fue noche de @SantoTacoGuate. Deliciosos. #MiercolesDeGanarSeguidores #traficogt https://t.co/t0gxnQWo1B",FALSE,0,NA,2019-10-17 03:28:05,FALSE,NA,"1184672404183887872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SantoTacoGuate",2,TRUE,FALSE,NA,NA
"581","RT @Guatevision_tv: [#SUCESOS] Un fallecido dentro de un microbús deja un ataque armado sobre el bulevar Liberación y 13 calle de la zona 9…",FALSE,0,NA,2019-10-17 03:23:55,FALSE,NA,"1184671354492207104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Memito9075",4,TRUE,FALSE,NA,NA
"582","Hoy fue noche de @SantoTacoGuate. Deliciosos. #MiercolesDeGanarSeguidores #traficogt https://t.co/t0gxnQWo1B",FALSE,4,NA,2019-10-17 03:23:16,FALSE,NA,"1184671190331334658",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jmiguelin",2,FALSE,FALSE,NA,NA
"583","RT @amilcarmontejo: #UltimoMinutoGT.

Pasajero de microbús fallece, tras ataque armado, en bulevar Liberación 13 calle #TransitoGT zona 9.…",FALSE,0,NA,2019-10-17 03:22:46,FALSE,NA,"1184671065177505792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FChilaca",23,TRUE,FALSE,NA,NA
"584","RT @amilcarmontejo: #UltimoMinutoGT.

Pasajero de microbús fallece, tras ataque armado, en bulevar Liberación 13 calle #TransitoGT zona 9.…",FALSE,0,NA,2019-10-17 03:10:37,FALSE,NA,"1184668005575340033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ClausFernandez",23,TRUE,FALSE,NA,NA
"585","RT @amilcarmontejo: #UltimoMinutoGT.

Pasajero de microbús fallece, tras ataque armado, en bulevar Liberación 13 calle #TransitoGT zona 9.…",FALSE,0,NA,2019-10-17 03:09:16,FALSE,NA,"1184667665073348608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oamazariegos",23,TRUE,FALSE,NA,NA
"586","RT @muniguate: A pesar de la lluvia 🌧 agentes de la PMT mantienen apoyo al #TraficoGT en diferentes puntos de la ciudad; adicionalmente, se…",FALSE,0,NA,2019-10-17 03:01:22,FALSE,NA,"1184665679523471360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diaz_omr",9,TRUE,FALSE,NA,NA
"587","RT @amilcarmontejo: #UltimoMinutoGT.

Pasajero de microbús fallece, tras ataque armado, en bulevar Liberación 13 calle #TransitoGT zona 9.…",FALSE,0,NA,2019-10-17 02:55:37,FALSE,NA,"1184664231565778945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Guevaracrazyx",23,TRUE,FALSE,NA,NA
"588","RT @amilcarmontejo: #UltimoMinutoGT.

Pasajero de microbús fallece, tras ataque armado, en bulevar Liberación 13 calle #TransitoGT zona 9.…",FALSE,0,NA,2019-10-17 02:50:06,FALSE,NA,"1184662843184091137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Allanc780",23,TRUE,FALSE,NA,NA
"589","RT @El_JayLee: Alguien dígale a @netobran o @MuniMixco_ que arregle el blv que conecta el Naranjo con Tulam Zu. Esta que se hunde. @Publine…",FALSE,0,NA,2019-10-17 02:40:09,FALSE,NA,"1184660337376845824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","usernotfound_me",2,TRUE,FALSE,NA,NA
"590","RT @amilcarmontejo: Peatón atropellado en 20 calle de calzada Aguilar Batres para 5 avenida #TransitoGT zona 11.

Informa Selvin Barrios de…",FALSE,0,NA,2019-10-17 02:25:01,FALSE,NA,"1184656532111351810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alehq80",4,TRUE,FALSE,NA,NA
"591","RT @amilcarmontejo: #UltimoMinutoGT.

Pasajero de microbús fallece, tras ataque armado, en bulevar Liberación 13 calle #TransitoGT zona 9.…",FALSE,0,NA,2019-10-17 02:22:50,FALSE,NA,"1184655983081086977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davolara",23,TRUE,FALSE,NA,NA
"592","RT @amilcarmontejo: #UltimoMinutoGT.

Pasajero de microbús fallece, tras ataque armado, en bulevar Liberación 13 calle #TransitoGT zona 9.…",FALSE,0,NA,2019-10-17 02:19:11,FALSE,NA,"1184655064801206277",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","castilloreyna",23,TRUE,FALSE,NA,NA
"593","RT @amilcarmontejo: #UltimoMinutoGT.

Pasajero de microbús fallece, tras ataque armado, en bulevar Liberación 13 calle #TransitoGT zona 9.…",FALSE,0,NA,2019-10-17 02:19:08,FALSE,NA,"1184655048757919744",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sergeithgt",23,TRUE,FALSE,NA,NA
"594","RT @davidmixgt: #traficogt https://t.co/j2XN8WKlbZ",FALSE,0,NA,2019-10-17 02:15:04,FALSE,NA,"1184654028665479168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","agsuperchivo2",1,TRUE,FALSE,NA,NA
"595","RT @amilcarmontejo: #UltimoMinutoGT.

Pasajero de microbús fallece, tras ataque armado, en bulevar Liberación 13 calle #TransitoGT zona 9.…",FALSE,0,NA,2019-10-17 02:14:59,FALSE,NA,"1184654006846705667",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","charly_cece",23,TRUE,FALSE,NA,NA
"596","RT @amilcarmontejo: #UltimoMinutoGT.

Pasajero de microbús fallece, tras ataque armado, en bulevar Liberación 13 calle #TransitoGT zona 9.…",FALSE,0,NA,2019-10-17 02:11:40,FALSE,NA,"1184653172289212417",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarpenterH",23,TRUE,FALSE,NA,NA
"597","¿Y la gente? Para llegar  a casa por BDM, fluido desde hincapie. #tráficogt",FALSE,1,NA,2019-10-17 02:09:37,FALSE,NA,"1184652654909243393",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maabyan86",0,FALSE,FALSE,NA,NA
"598","RT @amilcarmontejo: #UltimoMinutoGT.

Pasajero de microbús fallece, tras ataque armado, en bulevar Liberación 13 calle #TransitoGT zona 9.…",FALSE,0,NA,2019-10-17 02:09:35,FALSE,NA,"1184652648785547265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mirye_SG",23,TRUE,FALSE,NA,NA
"599","RT @amilcarmontejo: #UltimoMinutoGT.

Pasajero de microbús fallece, tras ataque armado, en bulevar Liberación 13 calle #TransitoGT zona 9.…",FALSE,0,NA,2019-10-17 02:08:57,FALSE,NA,"1184652487309049857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tzajson2017",23,TRUE,FALSE,NA,NA
"600","RT @amilcarmontejo: #UltimoMinutoGT.

Pasajero de microbús fallece, tras ataque armado, en bulevar Liberación 13 calle #TransitoGT zona 9.…",FALSE,0,NA,2019-10-17 02:08:13,FALSE,NA,"1184652302503874560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DavidJolon",23,TRUE,FALSE,NA,NA
"601","Pasajero de microbús fallece, tras ataque armado, en bulevar Liberación 13 calle #TransitoGT zona 9.

Otro pasajero… https://t.co/RUYpmGz3Dx",FALSE,0,NA,2019-10-17 02:06:55,TRUE,NA,"1184651977994715137",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","GtLiberal",0,FALSE,FALSE,NA,NA
"602","RT @amilcarmontejo: #UltimoMinutoGT.

Pasajero de microbús fallece, tras ataque armado, en bulevar Liberación 13 calle #TransitoGT zona 9.…",FALSE,0,NA,2019-10-17 02:06:26,FALSE,NA,"1184651855152013312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VaneCabrera26",23,TRUE,FALSE,NA,NA
"603","RT @amilcarmontejo: #UltimoMinutoGT.

Pasajero de microbús fallece, tras ataque armado, en bulevar Liberación 13 calle #TransitoGT zona 9.…",FALSE,0,NA,2019-10-17 02:05:38,FALSE,NA,"1184651652546154498",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ANDREE_CFG",23,TRUE,FALSE,NA,NA
"604","#UltimoMinutoGT.

Pasajero de microbús fallece, tras ataque armado, en bulevar Liberación 13 calle #TransitoGT zona… https://t.co/oVa7XCaxlB",FALSE,34,NA,2019-10-17 02:05:25,TRUE,NA,"1184651599454658560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",23,FALSE,FALSE,NA,NA
"605","RT @prensa_libre: #NoMásViolencia | Una persona muere y otra resulta herida luego de un ataque armado sobre el bulevar Liberación, zona 9,…",FALSE,0,NA,2019-10-17 02:02:09,FALSE,NA,"1184650776687370247",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arajatablas",5,TRUE,FALSE,NA,NA
"606","RT @facticagt: ¿Un policía puede revisar mi carro? ✅ Sí, la #PNC puede registrar tu vehículo. Pero también puedes grabar con tu celular par…",FALSE,0,NA,2019-10-17 02:00:10,FALSE,NA,"1184650276491485187",NA,"<a href=""https://www.example.com"" rel=""nofollow"">Unfaker</a>","unfakingnews",1,TRUE,FALSE,NA,NA
"607","¿Un policía puede revisar mi carro? ✅ Sí, la #PNC puede registrar tu vehículo. Pero también puedes grabar con tu ce… https://t.co/An2udI3x6F",FALSE,2,NA,2019-10-17 02:00:00,TRUE,NA,"1184650235571781632",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","facticagt",1,FALSE,FALSE,NA,NA
"608","RT @prensa_libre: #NoMásViolencia | Una persona muere y otra resulta herida luego de un ataque armado sobre el bulevar Liberación, zona 9,…",FALSE,0,NA,2019-10-17 01:56:34,FALSE,NA,"1184649372337934336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alkatra3136",5,TRUE,FALSE,NA,NA
"609","[#SUCESOS] Un fallecido dentro de un microbús deja un ataque armado sobre el bulevar Liberación y 13 calle de la zo… https://t.co/6DisZR6VKB",FALSE,12,NA,2019-10-17 01:56:24,TRUE,NA,"1184649331078512641",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Guatevision_tv",4,FALSE,FALSE,NA,NA
"610","#NoMásViolencia | Una persona muere y otra resulta herida luego de un ataque armado sobre el bulevar Liberación, zo… https://t.co/D8bpIcNfRy",FALSE,5,NA,2019-10-17 01:55:20,TRUE,NA,"1184649062605316096",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","prensa_libre",5,FALSE,FALSE,NA,NA
"611","RT @avec_tats: Y hoy cómo en todas las quincenas. #TraficoGT #Guatemala https://t.co/eFEEZW452a",FALSE,0,NA,2019-10-17 01:53:52,FALSE,NA,"1184648690956460032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","la10_Alfresh",106,TRUE,FALSE,NA,NA
"612","RT @avec_tats: Y hoy cómo en todas las quincenas. #TraficoGT #Guatemala https://t.co/eFEEZW452a",FALSE,0,NA,2019-10-17 01:50:50,FALSE,NA,"1184647928675209218",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Maaregil",106,TRUE,FALSE,NA,NA
"613","RT @amilcarmontejo: Queda habilitado el carril reversible en ruta El Salvador, km 13 #TraficoGT a San José Pinula y Fraijanes.

Mejora #Tra…",FALSE,0,NA,2019-10-17 01:41:48,FALSE,NA,"1184645653315670017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alkatra3136",2,TRUE,FALSE,NA,NA
"614","¿En dónde andan que el #traficogt está INCREÍBLEMENTE despejado? 🤗",FALSE,0,NA,2019-10-17 01:40:07,FALSE,NA,"1184645231423250433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andreitaQC",0,FALSE,FALSE,NA,NA
"615","RT @amilcarmontejo: Peatón atropellado en 20 calle de calzada Aguilar Batres para 5 avenida #TransitoGT zona 11.

Informa Selvin Barrios de…",FALSE,0,NA,2019-10-17 01:38:37,FALSE,NA,"1184644855118610433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alkatra3136",4,TRUE,FALSE,NA,NA
"616","@julio_ecs Hay unos sinvergüenzas que ocupan y detienen un carril con el uso de las luces de emergencia.
Pero no ha… https://t.co/Lgs0LS8upV",FALSE,0,"julio_ecs",2019-10-17 01:29:44,TRUE,"1184508813313036294","1184642619395190785","301676155","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cesarosorio",0,FALSE,FALSE,NA,NA
"617","Lxs motoristas en está ciudad se creen dueños de las calles e intocables en el #traficogt 

Quien va en carro tiene… https://t.co/P659DtssPn",FALSE,3,NA,2019-10-17 01:29:23,TRUE,NA,"1184642530979319808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GabrielaTuch",0,FALSE,FALSE,NA,NA
"618","RT @ConsejoMontejo: ¡Atención pedaleros!

Nos vemos hasta la otra semana, debido a la #LluviaGT que esta semana  nos afecta, por hoy queda…",FALSE,0,NA,2019-10-17 01:19:50,FALSE,NA,"1184640125403389957",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LigiaSalazar15",13,TRUE,FALSE,NA,NA
"619","#traficogt https://t.co/j2XN8WKlbZ",FALSE,3,NA,2019-10-17 01:08:50,FALSE,NA,"1184637359142379520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","davidmixgt",1,FALSE,FALSE,NA,NA
"620","RT @Guatevision_tv: [#TráficoGT] @amilcarmontejo reporta peatón atropellado sobre la 20 calle de la calzada Aguilar Batres con dirección a…",FALSE,0,NA,2019-10-17 00:55:46,FALSE,NA,"1184634071927922688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ing_Marianito",1,TRUE,FALSE,NA,NA
"621","RT @amilcarmontejo: Peatón atropellado en 20 calle de calzada Aguilar Batres para 5 avenida #TransitoGT zona 11.

Informa Selvin Barrios de…",FALSE,0,NA,2019-10-17 00:52:09,FALSE,NA,"1184633161197723649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Johaniiiiiita",4,TRUE,FALSE,NA,NA
"622","[#TráficoGT] @amilcarmontejo reporta peatón atropellado sobre la 20 calle de la calzada Aguilar Batres con direcció… https://t.co/hP4MqZOcwY",FALSE,6,NA,2019-10-17 00:51:34,TRUE,NA,"1184633013818331137",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Guatevision_tv",1,FALSE,FALSE,NA,NA
"623","Peatón atropellado en 20 calle de calzada Aguilar Batres para 5 avenida #TransitoGT zona 11.

Informa Selvin Barrio… https://t.co/Hlp3fcn1HP",FALSE,11,NA,2019-10-17 00:50:22,TRUE,NA,"1184632711216058369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",4,FALSE,FALSE,NA,NA
"624","RT @alcaldiazona16: @amilcarmontejo @EEGSAGuatemala ¡Vía libre de obstáculos!

Concluyen trabajos de remoción de obstáculos en área de Monj…",FALSE,0,NA,2019-10-17 00:47:38,FALSE,NA,"1184632025019572224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",1,TRUE,FALSE,NA,NA
"625","@ShenyChapas Hace un rato se estuvo multando porque varios circulaban sobre la banqueta de 19 calle, desde 10 aveni… https://t.co/quDhtdOQ9k",FALSE,20,"ShenyChapas",2019-10-17 00:45:14,TRUE,"1184612254379061248","1184631421039759368","326497930","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",3,FALSE,FALSE,NA,NA
"626","RT @MaxDeGuate: Y por fín me logre parquear...

#TraficoGT #ClimaGT https://t.co/xL61Lx1Slz",FALSE,0,NA,2019-10-17 00:24:35,FALSE,NA,"1184626221017120768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EliasanGonzalez",6,TRUE,FALSE,NA,NA
"627","RT @muniguate: Recientemente se realizaron trabajos durante jornada de remozamiento barrial en la 4a calle entre 14 y 15 avenidas, #zona1.…",FALSE,0,NA,2019-10-17 00:16:04,FALSE,NA,"1184624078478598144",NA,"<a href=""https://noticiasguatemala2.com"" rel=""nofollow"">Pota APP</a>","NoticiasGT_",2,TRUE,FALSE,NA,NA
"628","Deberían capacitar a sus pilotos y enseñarles a no bloquear intersecciones @TransmetroGuate @muniguate… https://t.co/YY4fwcLLw0",FALSE,0,NA,2019-10-17 00:01:14,TRUE,NA,"1184620345015361536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GaboChamaquito",0,FALSE,FALSE,NA,NA
"629","Recientemente se realizaron trabajos durante jornada de remozamiento barrial en la 4a calle entre 14 y 15 avenidas,… https://t.co/nnhjCSKl8j",FALSE,2,NA,2019-10-17 00:00:00,TRUE,NA,"1184620037606264834",NA,"<a href=""https://ads-api.twitter.com"" rel=""nofollow"">Twitter Ads Composer</a>","muniguate",2,FALSE,FALSE,NA,NA
"630","12 Avenida de la zona 10 con mucho #TráficoGT 

@AbnerFigueroa https://t.co/r710OEdgJj",FALSE,0,NA,2019-10-16 23:57:49,FALSE,NA,"1184619487062036480",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kissruta977",0,FALSE,FALSE,NA,NA
"631","RT @BcB: Se desplumó un árbol aguas #TransitoGT #TraficoGT 🤣🤣🤣 https://t.co/drRkPuDBn0",FALSE,0,NA,2019-10-16 23:53:02,FALSE,NA,"1184618283040989184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","soyelzappo",2,TRUE,FALSE,NA,NA
"632","Lee todo lo que ocurre en #Guatemala.  Artículos de #noticias y #revistas haciendo #tendecia.  Prueba @TwitFeedApp… https://t.co/tLr2Nvg0n6",FALSE,1,NA,2019-10-16 23:46:28,TRUE,NA,"1184616630908870656",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","TwitFeedApp",0,FALSE,FALSE,NA,NA
"633","RT @BcB: Se desplumó un árbol aguas #TransitoGT #TraficoGT 🤣🤣🤣 https://t.co/drRkPuDBn0",FALSE,0,NA,2019-10-16 23:45:56,FALSE,NA,"1184616495692894208",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jmlv21104",2,TRUE,FALSE,NA,NA
"634","BcB : Se desplumó un árbol aguas #TransitoGT #TraficoGT 🤣🤣🤣 https://t.co/CKPWW4E2Dw (via Twitter… https://t.co/jwmFyh26ES",FALSE,0,NA,2019-10-16 23:36:09,TRUE,NA,"1184614034198401025",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","BushratJ",0,FALSE,FALSE,NA,NA
"635","Se desplumó un árbol aguas #TransitoGT #TraficoGT 🤣🤣🤣 https://t.co/drRkPuDBn0",FALSE,4,NA,2019-10-16 23:31:39,FALSE,NA,"1184612901644128256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BcB",2,FALSE,FALSE,NA,NA
"636","RT @MaxDeGuate: Calculando que Siguen las Lluvias...

#TraficoGT #ClimaGT https://t.co/dUUrmHrBIZ",FALSE,0,NA,2019-10-16 23:13:52,FALSE,NA,"1184608426795716608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Allan_Luther",9,TRUE,FALSE,NA,NA
"637","Queda habilitado el carril reversible en ruta El Salvador, km 13 #TraficoGT a San José Pinula y Fraijanes.

Mejora… https://t.co/01GstIiiKA",FALSE,8,NA,2019-10-16 23:12:40,TRUE,NA,"1184608123371360256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amilcarmontejo",2,FALSE,FALSE,NA,NA
"638","RT @prensa_libre: #TráficoGT detenido sobre km 23 de la ruta Interamericana hacia San Lucas. | Vía: @JLeon_PL https://t.co/dGOKzifgPi",FALSE,0,NA,2019-10-16 23:12:16,FALSE,NA,"1184608023249072128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VelasqueEdwin",5,TRUE,FALSE,NA,NA
"639","@amilcarmontejo @EEGSAGuatemala ¡Vía libre de obstáculos!

Concluyen trabajos de remoción de obstáculos en área de… https://t.co/WvOGK7OZsj",FALSE,3,"alcaldiazona16",2019-10-16 23:10:58,TRUE,"1184567389435944966","1184607697976598528","1262167141","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","alcaldiazona16",1,FALSE,FALSE,NA,NA
